Churn,Contract_One year,Contract_Two year,Dependents_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,InternetService_Fiber optic,InternetService_No,MonthlyCharges,MultipleLines_No phone service,MultipleLines_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,OnlineSecurity_No internet service,OnlineSecurity_Yes,PaperlessBilling_Yes,Partner_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,PhoneService_Yes,SeniorCitizen_1,StreamingMovies_No internet service,StreamingMovies_Yes,StreamingTV_No internet service,StreamingTV_Yes,TechSupport_No internet service,TechSupport_Yes,TotalCharges,gender_Male,tenure
1,False,False,True,False,False,False,False,34.5,True,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True,279.25,True,7
1,False,False,False,False,True,True,False,105.55,False,True,False,True,False,False,True,True,False,True,False,True,False,False,True,False,True,False,False,6281.45,True,61
1,False,False,True,False,True,False,False,30.1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1131.3,False,39
1,False,False,False,False,False,True,False,70.3,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,738.2,True,10
0,False,False,True,False,False,False,False,80.45,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,True,False,True,1137.05,False,14
1,False,False,False,False,False,True,False,80.2,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,80.2,False,1
1,True,False,True,False,False,True,False,94.35,False,True,False,False,False,True,True,True,True,False,False,True,False,False,True,False,False,False,True,6341.45,False,67
0,False,True,False,False,True,False,False,91.35,False,True,False,True,False,True,True,False,False,False,False,True,False,False,True,False,True,False,True,6697.2,False,72
1,False,False,True,False,False,False,False,44.6,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,260.8,True,6
1,False,False,False,True,False,False,True,19.6,False,False,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,19.6,False,1
0,True,False,True,True,False,False,True,19.9,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,505.45,True,25
1,False,False,False,False,True,True,False,110.45,False,True,False,True,False,False,True,False,False,True,False,True,True,False,True,False,True,False,True,3655.45,False,33
0,False,False,False,False,True,False,False,68.35,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,True,False,True,1299.8,True,18
0,False,True,False,False,True,False,False,79.1,False,False,False,True,False,False,True,True,True,False,False,True,False,False,True,False,True,False,True,5564.85,True,71
0,True,False,True,False,False,False,False,51.0,False,True,False,False,False,False,True,True,False,True,False,True,True,False,False,False,False,False,False,1381.8,True,28
0,False,False,True,False,False,True,False,80.55,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,188.1,False,2
0,False,False,True,False,True,False,False,66.7,False,True,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,1077.05,True,17
0,False,False,False,False,False,True,False,86.4,False,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,4922.4,True,56
0,True,False,False,False,True,False,False,50.05,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,2911.5,False,60
0,False,True,False,True,False,False,True,25.7,False,True,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,826.1,False,33
0,False,False,False,False,False,True,False,83.4,False,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,True,83.4,False,1
1,False,False,False,False,False,True,False,70.7,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,140.7,True,2
0,False,True,False,False,False,True,False,84.65,False,True,False,False,False,True,True,True,True,False,False,True,False,False,False,False,False,False,True,5377.8,True,63
1,False,False,False,False,True,True,False,99.25,False,True,False,False,False,False,True,True,False,True,False,True,True,False,True,False,True,False,False,665.45,True,7
0,False,True,False,False,True,False,False,64.75,False,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,3617.1,False,55
0,True,False,False,False,False,True,False,100.15,False,True,False,True,False,True,True,True,False,False,False,True,False,False,False,False,True,False,True,6643.5,False,65
1,False,False,False,False,False,True,False,84.8,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,True,False,True,84.8,True,1
0,False,True,False,True,False,False,True,25.25,False,True,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,1559.3,True,63
0,False,True,False,False,True,True,False,113.0,False,True,False,True,False,True,True,True,True,False,False,True,True,False,True,False,True,False,True,7987.6,False,70
0,False,True,True,False,True,False,False,40.65,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,1547.35,False,36
1,True,False,False,False,True,True,False,105.0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,5426.85,True,52
1,False,False,False,False,False,False,False,54.45,False,True,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,1127.35,True,22
0,False,False,False,False,True,True,False,94.95,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,2142.8,True,22
0,False,False,False,False,False,False,False,59.9,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False,False,True,287.85,False,5
1,False,False,False,False,True,True,False,85.3,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,False,False,4045.65,False,47
1,False,False,False,False,False,True,False,83.35,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,2757.85,False,33
1,False,False,False,False,True,False,False,33.5,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,600.0,True,18
0,False,False,False,True,False,False,True,19.8,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,19.8,False,1
0,False,True,False,False,True,False,False,81.8,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,4534.45,True,56
0,False,False,False,True,False,False,True,20.0,False,False,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,40.9,False,2
0,False,False,False,False,True,False,False,59.6,False,True,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,2094.9,True,35
0,False,True,False,True,False,False,True,25.0,False,True,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,1584.8,False,64
0,False,False,False,False,True,True,False,84.35,False,True,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,1302.65,False,15
1,False,False,False,False,False,True,False,90.35,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,2238.5,True,24
0,False,False,False,False,False,False,False,55.55,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,55.55,True,1
0,False,True,True,False,False,False,False,75.35,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,5437.75,False,70
1,False,False,False,False,False,True,False,90.75,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,True,False,False,90.75,True,1
1,False,False,True,False,False,True,False,89.6,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,365.65,False,4
0,True,False,False,False,False,False,False,59.3,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,2209.15,False,39
0,False,False,False,False,False,False,False,66.1,False,True,False,False,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,1912.15,False,29
0,False,True,True,True,False,False,True,18.8,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,255.55,False,14
0,False,True,False,False,True,False,False,86.45,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,5175.3,False,61
0,False,False,True,False,False,False,False,52.1,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,670.65,True,13
0,False,True,False,False,True,False,False,47.4,True,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,3177.25,False,66
1,False,False,False,False,True,False,False,49.25,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,90.35,True,2
0,True,False,False,False,True,True,False,109.15,False,True,False,True,False,True,True,True,True,False,False,True,False,False,True,False,True,False,False,6557.75,False,59
0,True,False,True,False,False,True,False,94.95,False,True,False,True,False,True,True,True,True,False,False,True,False,False,False,False,True,False,False,5791.85,True,62
0,True,False,False,False,False,True,False,93.55,False,False,False,True,False,True,True,True,False,True,False,True,True,False,True,False,False,False,True,3055.5,True,33
0,False,True,True,False,True,False,False,79.5,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,5196.1,True,66
0,False,True,False,False,True,True,False,115.05,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,8405.0,False,72
1,False,False,True,True,False,False,True,19.75,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,19.75,True,1
1,False,False,False,False,False,True,False,95.15,False,True,False,True,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,1789.25,False,19
0,True,False,True,False,False,True,False,95.15,False,True,False,False,False,True,True,True,False,False,True,True,False,False,False,False,True,False,True,5000.05,False,51
0,False,False,False,False,False,True,False,105.4,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,6713.2,True,63
0,True,False,False,True,False,False,True,20.1,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,562.6,True,27
1,False,False,False,False,False,True,False,101.35,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,2317.1,True,22
0,False,False,False,True,False,False,True,20.05,False,False,True,False,True,False,False,False,False,False,True,True,True,True,False,True,False,True,False,91.45,False,4
0,False,True,True,True,False,False,True,20.7,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,828.85,True,42
0,True,False,False,True,False,False,True,20.35,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,617.35,False,29
1,False,False,False,False,False,True,False,70.05,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,266.9,False,4
0,True,False,False,True,False,False,True,19.7,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,625.05,True,30
1,False,False,False,False,False,True,False,74.65,False,True,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,301.4,True,4
0,False,True,True,False,True,False,False,85.45,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,6029.9,True,71
0,False,True,False,False,True,False,False,40.4,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,1842.7,True,46
1,False,False,False,False,False,False,False,50.4,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,206.6,True,4
1,False,False,False,False,False,True,False,79.65,False,True,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,604.7,False,7
0,True,False,False,False,False,True,False,105.2,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,7386.05,True,69
0,False,True,False,False,True,True,False,100.65,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,7334.05,False,72
1,False,False,False,False,True,True,False,79.85,False,True,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,1471.75,True,19
0,False,False,False,False,True,True,False,91.0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,2626.15,True,28
1,False,False,False,False,False,True,False,78.75,False,True,False,True,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,412.1,True,5
0,False,True,False,False,True,True,False,116.75,False,True,False,True,False,True,True,True,True,False,False,True,True,False,True,False,True,False,True,8277.05,False,72
1,False,False,True,False,False,True,False,80.45,False,False,False,False,False,False,True,True,True,False,False,True,True,False,False,False,True,False,False,583.45,True,8
0,True,False,False,False,False,False,False,59.1,False,False,False,False,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,369.25,False,7
0,False,False,False,False,False,False,False,49.8,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,1049.05,False,22
0,False,True,False,True,False,False,True,19.3,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,1414.8,True,72
0,False,False,True,True,False,False,True,19.65,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,169.75,True,8
0,True,False,False,False,True,False,False,81.4,False,True,False,True,False,True,True,True,True,False,False,True,False,False,True,False,False,False,True,4354.45,True,52
0,False,True,False,False,True,False,False,38.9,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,2719.2,False,68
0,False,True,False,False,True,False,False,87.95,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,6365.35,False,71
0,False,False,False,True,False,False,True,19.85,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,51.6,True,2
0,False,False,False,False,False,True,False,96.35,False,True,False,True,False,False,True,False,False,True,False,True,True,False,False,False,True,False,True,3190.25,False,34
0,False,False,False,False,False,False,False,24.15,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,812.5,False,35
0,True,False,True,True,False,False,True,19.1,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,1143.8,False,61
0,False,False,False,False,False,False,False,44.0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,44.0,True,1
1,False,False,False,False,False,False,False,50.1,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,50.1,False,1
0,True,False,True,False,True,False,False,60.6,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,3297.0,False,53
0,False,True,False,True,False,False,True,25.65,False,True,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,1887.0,False,72
1,False,False,False,False,True,True,False,76.4,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,151.8,True,2
1,False,False,False,False,True,True,False,98.7,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True,293.65,True,3
1,False,False,False,False,False,True,False,100.8,False,True,False,False,False,True,True,False,False,True,False,True,True,False,True,False,True,False,False,1308.1,False,13
0,False,False,False,False,True,False,False,53.95,True,False,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True,False,False,2215.4,True,41
0,True,False,False,True,False,False,True,20.4,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,482.8,False,24
1,True,False,True,False,False,True,False,90.1,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,2598.95,False,28
0,False,False,False,False,False,False,False,29.35,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,216.45,True,8
0,False,False,False,True,False,False,True,20.45,False,False,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,20.45,True,1
0,False,True,False,False,True,True,False,95.1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,5064.85,False,54
0,False,False,False,True,False,False,True,25.25,False,True,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,996.45,True,41
0,False,False,False,False,False,False,False,44.9,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,839.65,False,19
0,False,True,True,False,True,False,False,92.65,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,6733.0,False,72
0,False,True,False,False,True,False,False,43.7,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,2618.3,True,62
0,False,True,True,False,False,False,False,72.6,False,False,False,False,False,True,True,True,True,False,False,True,True,False,True,False,True,False,True,4084.35,False,56
1,False,False,False,False,False,False,False,51.55,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,765.5,True,15
1,False,False,False,False,False,True,False,79.25,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,False,False,793.55,True,10
0,False,True,True,True,False,False,True,18.95,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,613.95,True,32
0,False,False,False,True,False,False,True,20.5,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,402.85,True,21
0,True,False,True,True,False,False,True,19.95,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,1244.8,True,62
0,False,False,False,False,False,False,False,24.5,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,46.4,False,2
0,False,True,True,True,False,False,True,20.6,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,581.85,True,27
1,False,False,False,False,False,True,False,94.85,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,462.8,True,5
0,True,False,False,False,True,False,False,61.05,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,1540.2,False,25
1,False,False,False,False,False,True,False,85.7,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,169.8,False,2
0,True,False,False,False,False,True,False,106.65,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,5168.1,True,49
0,False,False,False,False,True,True,False,108.25,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,6780.1,False,63
0,False,False,True,True,False,False,True,20.4,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,94.5,False,4
0,False,False,False,False,False,False,False,55.3,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,True,False,False,55.3,False,1
0,False,False,False,True,False,False,True,20.25,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,208.0,True,11
0,False,False,False,False,False,True,False,72.95,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,3829.75,True,52
0,False,False,False,False,False,True,False,89.45,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,False,False,5294.6,False,60
0,True,False,False,False,True,True,False,104.65,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,6889.8,True,64
0,False,True,True,False,True,False,False,75.2,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,3254.35,False,43
0,True,False,False,False,False,True,False,101.15,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,6383.9,False,61
1,False,False,False,False,False,False,False,44.4,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,44.4,False,1
1,False,False,False,False,False,True,False,89.5,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,True,False,False,477.7,True,5
0,False,True,False,False,True,False,False,68.75,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,4447.55,True,66
0,False,True,False,False,True,True,False,111.05,False,False,False,True,False,True,True,True,False,True,False,True,False,False,True,False,True,False,True,7321.05,True,67
0,False,True,False,False,True,True,False,99.0,False,False,False,False,False,False,True,True,True,False,False,True,False,False,True,False,True,False,True,4135.0,False,42
1,False,False,False,False,False,True,False,86.05,False,True,False,False,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,86.05,True,1
0,False,True,True,True,False,False,True,21.0,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,697.7,False,31
0,False,False,False,True,False,False,True,19.4,False,False,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,168.65,True,7
1,False,False,False,False,False,False,False,44.55,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,174.3,True,4
0,True,False,True,False,True,False,False,77.2,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,2753.8,True,34
0,True,False,False,True,False,False,True,19.45,False,False,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,69.25,True,3
0,False,False,True,False,False,False,False,24.85,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,434.8,False,19
1,False,False,True,False,False,False,False,35.4,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,1077.5,True,31
1,False,False,False,False,False,True,False,95.65,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,95.65,False,1
0,False,False,False,False,True,False,False,41.35,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,107.25,True,3
0,False,False,False,True,False,False,True,19.6,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,851.2,True,46
1,False,False,False,True,False,False,True,20.95,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,20.95,False,1
0,True,False,True,False,True,True,False,84.45,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,5848.6,False,69
0,False,False,False,True,False,False,True,20.25,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,109.8,True,5
0,False,False,False,True,False,False,True,19.65,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,19.65,True,1
0,True,False,False,True,False,False,True,20.65,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,595.5,True,26
1,False,False,False,False,False,False,False,34.7,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,329.8,False,10
0,False,True,False,False,True,True,False,99.3,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,2513.5,True,25
0,False,False,True,False,False,True,False,81.05,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,5135.35,True,64
0,False,False,True,False,True,False,False,67.6,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,2000.2,True,30
0,False,False,False,False,False,True,False,70.15,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,931.75,True,13
0,True,False,False,False,True,True,False,115.0,False,True,False,True,False,True,True,True,False,True,False,True,False,False,True,False,True,False,True,7396.15,False,64
0,False,False,True,False,True,True,False,84.8,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,3958.85,False,46
0,True,False,False,True,False,False,True,19.7,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,260.9,False,12
1,False,False,False,True,False,False,True,19.75,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,297.3,False,15
1,False,False,True,False,False,True,False,92.55,False,True,False,False,False,False,True,True,False,True,False,True,False,False,True,False,True,False,False,1515.1,True,17
0,False,False,True,False,True,False,False,63.15,False,False,False,False,False,True,True,True,False,False,True,True,False,False,True,False,False,False,False,816.8,False,13
0,False,True,True,False,False,False,False,74.0,False,True,False,True,False,True,False,True,True,False,False,True,False,False,False,False,True,False,True,4868.4,False,67
0,False,False,False,False,True,False,False,29.1,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,688.0,True,24
0,False,False,False,False,False,False,False,50.05,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,288.35,True,6
1,True,False,False,False,False,False,False,60.05,False,True,False,False,False,True,True,True,False,True,False,True,True,False,False,False,False,False,True,3229.65,True,53
1,False,False,False,False,False,True,False,74.3,False,False,False,True,False,False,True,True,True,False,False,True,True,False,False,False,False,False,False,1178.25,True,16
0,False,False,False,True,False,False,True,20.0,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,185.4,True,10
0,True,False,False,False,False,True,False,74.65,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,966.25,False,13
1,False,False,False,False,False,True,False,85.35,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,758.6,True,9
1,True,False,False,False,True,False,False,74.3,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,1863.8,False,25
0,False,False,False,False,False,False,False,44.4,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,265.8,True,7
0,False,True,True,False,True,False,False,85.4,False,True,False,False,False,True,True,True,False,False,False,True,False,False,True,False,True,False,True,3297.0,True,38
0,False,False,False,False,False,True,False,94.1,False,True,False,True,False,True,True,True,False,True,False,True,False,False,True,False,False,False,False,4107.3,False,43
1,False,False,True,False,True,True,False,98.1,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,396.3,False,4
0,False,True,False,False,True,True,False,108.9,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,2809.05,False,25
0,True,False,True,False,False,False,False,56.2,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,1567.55,True,27
0,False,True,True,True,False,False,True,26.1,False,True,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,1851.45,True,72
0,True,False,True,False,False,True,False,85.45,False,True,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,6028.95,True,71
0,False,False,False,False,True,True,False,88.95,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,2072.75,False,24
1,False,True,False,False,False,True,False,109.65,False,True,False,True,False,True,True,False,False,True,False,True,False,False,True,False,True,False,True,5551.15,False,50
0,False,True,False,False,True,False,False,74.35,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,4317.35,True,57
0,False,False,False,False,False,False,False,48.85,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,736.8,False,15
0,False,False,False,False,False,True,False,80.1,False,True,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,336.15,True,4
0,False,False,False,False,False,False,False,56.05,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,1522.65,False,28
1,False,False,False,False,False,True,False,74.55,False,True,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,622.9,False,9
0,False,False,False,False,False,True,False,89.8,False,True,False,False,False,True,True,True,False,False,False,True,False,False,False,False,True,False,False,4959.6,False,55
1,False,False,False,False,True,True,False,100.95,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,329.95,True,3
1,False,False,False,False,True,True,False,94.9,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,1048.85,True,10
0,True,False,True,True,False,False,True,19.1,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,1001.5,True,55
0,False,False,True,True,False,False,True,20.35,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,442.6,False,20
0,True,False,True,False,False,True,False,106.05,False,True,False,True,False,False,True,True,True,False,False,True,False,False,True,False,True,False,True,6703.5,False,62
1,False,False,False,False,True,True,False,104.9,False,True,False,False,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,3351.55,True,32
0,False,True,False,True,False,False,True,19.65,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,779.25,False,43
1,True,False,False,False,False,False,False,24.1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,259.8,True,9
0,False,True,False,False,False,False,False,59.85,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,3483.45,False,60
0,False,True,False,False,True,False,False,86.1,False,True,False,True,False,True,True,True,False,True,False,True,False,False,True,False,True,False,False,4890.5,True,58
0,True,False,True,True,False,False,True,19.45,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,136.75,True,7
0,False,False,True,False,False,True,False,97.1,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,184.15,True,2
0,False,False,False,False,True,False,False,36.65,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,1315.0,True,37
0,True,False,True,False,True,True,False,103.9,False,True,False,False,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,6767.1,False,65
0,False,True,True,True,False,False,True,19.75,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,757.95,False,39
1,True,False,False,False,False,True,False,104.05,False,True,False,True,False,False,True,True,False,True,False,True,False,False,True,False,True,False,True,6890.0,True,66
